SIM4ME,,,,,,,,,,,,,,,,,,,,,,,
#TYPE,FROM ENGINE,FROM SYMBOL,FROM VALUE INFO,FROM VALUE UOM,TO ENGINE,TO SYMBOL,TO VALUE INFO,TO VALUE UOM,PERIOD,EQUATION,DESCRIPTION,CONV TYPE,TOLERANCE,MIN SCALE,MAX SCALE,LOW LIMIT,HI LIMIT,MISC1,MISC2,MISC3,MISC4,MISC5,COMMENTS
D,ExampleSCP2,3LSTPA:LSMO5570ARN.COUT,CBM633_09,,DynsimFGD,M_D127_70A.CL,,,,LS XFER PUMP A RUN  CMD,>,0.5,,,,,,,,,,CBM633_09FALSE,
D,ExampleSCP2,3LSTPB:LSMO5570BRN.COUT,CBM634_09,,DynsimFGD,M_D127_70B.CL,,,,LS XFER PUMP B RUN  CMD,>,0.5,,,,,,,,,,CBM634_09FALSE,
D,ExampleSCP2,3LSTT:LSMO5575RN.COUT,CBM633_10,,DynsimFGD,M_D127_75.CL,,,,LS XFER TANK MIXER  RUN,>,0.5,,,,,,,,,,CBM633_10FALSE,
D,ExampleSCP2,3LSST:LSMO5595RN.COUT,CFG312_16,,DynsimFGD,M_D128_595.CL,,,,LS SLURRY STG TK MXR RUN CMD,>,0.5,,,,,,,,,,CFG312_16FALSE,
D,ExampleSCP2,3LSSTPA:LSMO5590ARN.COUT,CFG302_09,,DynsimFGD,M_D128_90A.CL,,,,LS SLRY STG PMP A   RUN CMD,>,0.5,,,,,,,,,,CFG302_09FALSE,
D,ExampleSCP2,3LSSTPB:LSMO5590BRN.COUT,CFG312_09,,DynsimFGD,M_D128_90B.CL,,,,LS SLRY STG PMP B   RUN CMD,>,0.5,,,,,,,,,,CFG312_09FALSE,
D,ExampleSCP2,1GDP_A:GDMO5640ARN.COUT,1FG322_09,,DynsimFGD,M_D130_40A.CL,,,,GYPSUM DRAWOFF PMP1A RUN CMD,>,0.5,,,,,,,,,,1FG322_09FALSE,
D,ExampleSCP2,1GDP_B:GDMO5640BRN.COUT,1FG332_09,,DynsimFGD,M_D130_40B.CL,,,,GYPSUM DRAWOFF PMP1B RUN CMD,>,0.5,,,,,,,,,,1FG332_09FALSE,
D,ExampleSCP2,3RWPA:WRMO5410ARN.COUT,CFG312_15,,DynsimFGD,M_D138_10A.CL,,,,RETURN WTR PMP A VFD RUN CMD,>,0.5,,,,,,,,,,CFG312_15FALSE,
D,ExampleSCP2,3RWPB:WRMO5410BRN.COUT,CFG334_09,,DynsimFGD,M_D138_10B.CL,,,,RETURN WTR PMP B VFD RUN CMD,>,0.5,,,,,,,,,,CFG334_09FALSE,
D,ExampleSCP2,3MUPA:MUMO5120ARN.COUT,CFG321_14,,DynsimFGD,M_D140_20A.CL,,,,MKUP WTR PMP A RUNCMD,>,0.5,,,,,,,,,,CFG321_14FALSE,
D,ExampleSCP2,3MUPB:MUMO5120BRN.COUT,CFG322_14,,DynsimFGD,M_D140_20B.CL,,,,MKUP WTR PMP B RUNCMD,>,0.5,,,,,,,,,,CFG322_14FALSE,
D,ExampleSCP2,3LSSUMP:WWMO5380RN.COUT,CBM633_12,,DynsimFGD,M_D145_380.CL,,,,LS MILL AREA SUMP MXR RUN CMD,>,0.5,,,,,,,,,,CBM633_12FALSE,
D,ExampleSCP2,3LSSPA:WWMO5380ARN.COUT,CBM633_11,,DynsimFGD,M_D145_80A.CL,,,,LS MILL AREA SUMP PMP A RN CMD,>,0.5,,,,,,,,,,CBM633_11FALSE,
D,ExampleSCP2,3LSSPB:WWMO5380BRN.COUT,CBM634_11,,DynsimFGD,M_D145_80B.CL,,,,LS MILL AREA SUMP PMP B RN CMD,>,0.5,,,,,,,,,,CBM634_11FALSE,
D,ExampleSCP2,3ASHSUMP:WWMO5480RN.COUT,CFG302_16,,DynsimFGD,M_D146_480.CL,,,,ASH POND XFR SMP MXR RUN CMD,>,0.5,,,,,,,,,,CFG302_16FALSE,
D,ExampleSCP2,3FGDSUMP:WWMO5495RN.COUT,CFG302_15,,DynsimFGD,M_D146_495.CL,,,,FGD AREA SUMP MXR RUN CMD,>,0.5,,,,,,,,,,CFG302_15FALSE,
D,ExampleSCP2,3ASHSPA:WWMO5480ARN.COUT,CFG321_10,,DynsimFGD,M_D146_80A.CL,,,,ASH POND XFR SMP PMP A RUN CMD,>,0.5,,,,,,,,,,CFG321_10FALSE,
D,ExampleSCP2,3ASHSPB:WWMO5480BRN.COUT,CFG322_10,,DynsimFGD,M_D146_80B.CL,,,,ASH POND XFR SMP PMP B RUN CMD,>,0.5,,,,,,,,,,CFG322_10FALSE,
D,ExampleSCP2,3FGDSPA:WWMO5495ARN.COUT,CFG302_12,,DynsimFGD,M_D146_95A.CL,,,,FGD AREA SUMP PMP A RUN CMD,>,0.5,,,,,,,,,,CFG302_12FALSE,
D,ExampleSCP2,3FGDSPB:WWMO5495BRN.COUT,CFG312_12,,DynsimFGD,M_D146_95B.CL,,,,FGD AREA SUMP PMP B RUN CMD,>,0.5,,,,,,,,,,CFG312_12FALSE,
D,ExampleSCP2,3IACA:IAMO5901ARN.COUT,CFG302_11,,DynsimFGD,M_D150_01A.CL,,,,JBR AIR COMPRESS ARUN CMD,>,0.5,,,,,,,,,,CFG302_11FALSE,
D,ExampleSCP2,3IACB:IAMO5901BRN.COUT,CFG312_11,,DynsimFGD,M_D150_01B.CL,,,,JBR AIR COMPRESS BRUN CMD,>,0.5,,,,,,,,,,CFG312_11FALSE,
D,ExampleSCP2,3LS_IACA:IAMO5903ARN.COUT,CBM633_13,,DynsimFGD,M_D153_03A.CL,,,,LS AIR COMPRESS A RUN CMD,>,0.5,,,,,,,,,,CBM633_13FALSE,
D,ExampleSCP2,3LS_IACB:IAMO5903BRN.COUT,CBM634_13,,DynsimFGD,M_D153_03B.CL,,,,LS AIR COMPRESS B RUN CMD,>,0.5,,,,,,,,,,CBM634_13FALSE,
D,ExampleSCP2,1BFLO_A:LOMO5150AARN.COUT,1FG923_10,,DynsimFGD,M_D158_50AA.CL,,,,IDBF 1A LO SKID   PMP A RUN CMD,>,0.5,,,,,,,,,,1FG923_10FALSE,
D,ExampleSCP2,1BFLO_A:LOMO5150ABRN.COUT,1FG933_10,,DynsimFGD,M_D158_50AB.CL,,,,IDBF 1A LO SKID   PMP B RUN CMD,>,0.5,,,,,,,,,,1FG933_10FALSE,
D,ExampleSCP2,1BFLO_B:LOMO5150BARN.COUT,1FG923_12,,DynsimFGD,M_D159_50BA.CL,,,,IDBF 1B LO SKID   PMP A RUN CMD,>,0.5,,,,,,,,,,1FG923_12FALSE,
D,ExampleSCP2,1BFLO_B:LOMO5150BBRN.COUT,1FG933_12,,DynsimFGD,M_D159_50BB.CL,,,,IDBF 1B LO SKID   PMP B RUN CMD,>,0.5,,,,,,,,,,1FG933_12FALSE,
D,ExampleSCP2,1BFLO_C:LOMO5150CARN.COUT,1FG623_10,,DynsimFGD,M_D160_50CA.CL,,,,IDBF 1C LO SKID   PMP A RUN CMD,>,0.5,,,,,,,,,,1FG623_10FALSE,
D,ExampleSCP2,1BFLO_C:LOMO5150CBRN.COUT,1FG633_10,,DynsimFGD,M_D160_50CB.CL,,,,IDBF 1C LO SKID   PMP B RUN CMD,>,0.5,,,,,,,,,,1FG633_10FALSE,
D,ExampleSCP2,1BFLO_D:LOMO5150DARN.COUT,1FG623_12,,DynsimFGD,M_D161_50DA.CL,,,,IDBF 1D LO SKID   PMP A RUN CMD,>,0.5,,,,,,,,,,1FG623_12FALSE,
D,ExampleSCP2,1BFLO_D:LOMO5150DBRN.COUT,1FG633_12,,DynsimFGD,M_D161_50DB.CL,,,,IDBF 1D LO SKID   PMP B RUN CMD,>,0.5,,,,,,,,,,1FG633_12FALSE,
D,ExampleSCP2,1SAFA:SLMO5200ARN.COUT,1FG623_13,,DynsimFGD,M_D162_00A.CL,,,,FGD DVTR DMPR SA  FAN A RUN CMD,>,0.5,,,,,,,,,,1FG623_13FALSE,
D,ExampleSCP2,1SAFB:SLMO5200BRN.COUT,1FG923_13,,DynsimFGD,M_D162_00B.CL,,,,FGD LOUV DMPR SA  FAN B RUN CMD,>,0.5,,,,,,,,,,1FG923_13FALSE,
D,ExampleSCP1,1SAMC_DY_BIN:BKMO5809RN.COUT,1SAM55_12,,DynsimFGD,M_DL5809.CL,,,,UNIT 1 DAY BIN DELUMPER RUN,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP2,1LI_DY_BIN:LIMO9035RN.COUT,1LI002_12,,DynsimFGD,M_DL9035.CL,,,,DY BN DELUMPER MTR STARTER RUN,>,0,,,,,,,,,,LIMO9035RN1LI002_12FALSE,
D,ExampleSCP2,3LHDUSTA:LHMO5815ARN.COUT,CLH112_09,,DynsimFGD,M_DSTA_CLTR.CL,,,,LH UNL DST COL  A   RUN COMMAND,>,0.5,,,,,,,,,,CLH112_09FALSE,
D,ExampleSCP2,3LHDUSTB:LHMO5815BRN.COUT,CLH113_09,,DynsimFGD,M_DSTB_CLTR.CL,,,,LH UNL DST COL  B   RUN COMMAND,>,0.5,,,,,,,,,,CLH113_09FALSE,
D,ExampleSCP2,3LHDUSTA:LHXVO5815AS.COUT,CLH112_12,,DynsimFGD,M_DUSTA_WTR.CL,,,,LH UNL DUST COL  A   WTR ON COMM,>,0.5,,,,,,,,,,CLH112_12FALSE,
D,ExampleSCP2,3LHDUSTA:LHPLX5815A.COUT,CLH112_16,,DynsimFGD,M_DUSTA_WTR.OP,,,,LH UNL DUT COL A  WTR PRESS TRIP,>,0.5,,,,,,,,,,CLH112_16FALSE,
D,ExampleSCP2,3LHDUSTB:LHXVO5815BS.COUT,CLH113_12,,DynsimFGD,M_DUSTB_WTR.CL,,,,LH UNL DUST COL  B   WTR ON COMM,>,0.5,,,,,,,,,,CLH113_12FALSE,
D,ExampleSCP2,3LHDUSTB:LHPLX5815B.COUT,CLH113_16,,DynsimFGD,M_DUSTB_WTR.OP,,,,LH UNL DUT COL B  WTR PRESS TRIP,>,0.5,,,,,,,,,,CLH113_16FALSE,
D,ExampleSCP2,3LHL1:LHMO5811RN.COUT,CLH101_09,,DynsimFGD,M_L1.CL,,,,LH CVYR L1 RUN    COMMAND,>,0,,,,,,,,,,CLH101_09FALSE,
D,ExampleSCP2,3LHL2:LHMO5812RN.COUT,CLH111_09,,DynsimFGD,M_L1_0.CL,,,,LH CVYR L2 RUN CMD,>,0,,,,,,,,,,CLH111_09FALSE,
D,ExampleSCP2,3LHDUSTL1:LHMO5811ARN.COUT,CLH123_14,,DynsimFGD,M_L1_DST_CLTR.CL,,,,LH CVYR L1 DST COLL RUN COMMAND,>,0.5,,,,,,,,,,CLH123_14FALSE,
D,ExampleSCP2,3LHL2SWING:LHMO5820ALRN.COUT,CLH122_09,,DynsimFGD,M_L2_DRIVE_A_L.CL,,,,LH CVYR L2 SWING A DRIVE RUN CMD,>,0.5,,,,,,,,,,CLH122_09FALSE,
D,ExampleSCP2,3LHL2SWING:LHMO5820ARRN.COUT,CLH122_10,,DynsimFGD,M_L2_DRIVE_A_R.CL,,,,LH CVYR L2 SWING A DRIVE RUN CMD,>,0.5,,,,,,,,,,CLH122_10FALSE,
D,ExampleSCP2,3LHL2SWING:LHMO5820BLRN.COUT,CLH123_09,,DynsimFGD,M_L2_DRIVE_B_L.CL,,,,LH CVYR L2 SWING B DRIVE RUN CMD,>,0.5,,,,,,,,,,CLH123_09FALSE,
D,ExampleSCP2,3LHL2SWING:LHMO5820BRRN.COUT,CLH123_10,,DynsimFGD,M_L2_DRIVE_B_R.CL,,,,LH CVYR L2 SWING B DRIVE RUN CMD,>,0.5,,,,,,,,,,CLH123_10FALSE,
D,ExampleSCP2,3L3A:LHMO5813ARN.COUT,CBM603_09,,DynsimFGD,M_L3A.CL,,,,LH CVYR L3A       RUN COMMAND,>,0.5,,,,,,,,,,CBM603_09FALSE,
D,ExampleSCP2,3PAL3A:LHMO5813ABRN.COUT,CBM601_13,,DynsimFGD,M_L3A_ACTVT.CL,,,,LH CVYR L3A ACTVT RUN COMMAND,>,0.5,,,,,,,,,,CBM601_13FALSE,
D,ExampleSCP2,3DGA:LHMO5813AAFW.COUT,CBM603_10,,DynsimFGD,M_L3A_FW.CL,,,,LH CVYR L3A DVTR  RUN TO A CMD,>,0.5,,,,,,,,,,CBM603_10FALSE,
D,ExampleSCP2,3MSL3A:LHMO5813AERN.COUT,CBM602_13,,DynsimFGD,M_L3A_MAG.CL,,,,LH CVYR L3A MAG B RUN COMMAND,>,0.5,,,,,,,,,,CBM602_13FALSE,
D,ExampleSCP2,3MSL3A:LHCP5813AERN.COUT,CBM602_12,,DynsimFGD,M_L3A_RECTF.CL,,,,LH CVYR L3A RECTF ON COMMAND,>,0.5,,,,,,,,,,CBM602_12FALSE,
D,ExampleSCP2,3DGA:LHMO5813AARV.COUT,CBM603_11,,DynsimFGD,M_L3A_RV.CL,,,,LH CVYR L3A DVTR  RUN TO B CMD,>,0.5,,,,,,,,,,CBM603_11FALSE,
D,ExampleSCP2,3L3B:LHMO5813BRN.COUT,CBM613_09,,DynsimFGD,M_L3B.CL,,,,LH CVYR L3B       RUN COMMAND,>,0.5,,,,,,,,,,CBM613_09FALSE,
D,ExampleSCP2,3PAL3B:LHMO5813BBRN.COUT,CBM611_13,,DynsimFGD,M_L3B_ACTVT.CL,,,,LH CVYR L3B ACTVT RUN COMMAND,>,0.5,,,,,,,,,,CBM611_13FALSE,
D,ExampleSCP2,3DGB:LHMO5813BARV.COUT,CBM613_10,,DynsimFGD,M_L3B_FW.CL,,,,LH CVYR L3B DVTR  RUN TO A CMD,>,0.5,,,,,,,,,,CBM613_10FALSE,
D,ExampleSCP2,3MSL3B:LHMO5813BERN.COUT,CBM612_13,,DynsimFGD,M_L3B_MAG.CL,,,,LH CVYR L3B MAG   BELT RUN CMD,>,0.5,,,,,,,,,,CBM612_13FALSE,
D,ExampleSCP2,3MSL3B:LHCP5813BERN.COUT,CBM612_12,,DynsimFGD,M_L3B_RECTF.CL,,,,LH CVYR L3B RECTF ON COMMAND,>,0.5,,,,,,,,,,CBM612_12FALSE,
D,ExampleSCP2,3DGB:LHMO5813BAFW.COUT,CBM613_11,,DynsimFGD,M_L3B_RV.CL,,,,LH CVYR L3B DVTR  RUN TO B CMD,>,0.5,,,,,,,,,,CBM613_11FALSE,
D,ExampleSCP2,3L4:LHMO5814RNR.COUT,CBM634_16,,DynsimFGD,M_L4A.CL,,,,LH L4 TO SILO B   RUN COMMAND,>,0.5,,,,,,,,,,CBM634_16FALSE,
D,ExampleSCP2,3L4:LHMO5814RNF.COUT,CBM634_15,,DynsimFGD,M_L4B.CL,,,,LH L4 TO SILO A   RUN COMMAND,>,0.5,,,,,,,,,,CBM634_15FALSE,
D,ExampleSCP2,3LHFEEDERA:LHMO5819ARN.COUT,CLH102_09,,DynsimFGD,M_LF1.CL,,,,LH CVYR BELT FEEDER  A RUN CMD,>,0.5,,,,,,,,,,CLH102_09FALSE,
D,ExampleSCP2,3LHFEEDERB:LHMO5819BRN.COUT,CLH103_09,,DynsimFGD,M_LF2.CL,,,,LH CVYR BELT FEEDER  B RUN CMD,>,0.5,,,,,,,,,,CLH103_09FALSE,
D,ExampleSCP2,3LI_EXH_BLWR:LIMO9001A1RN.COUT,CLI003_13,,DynsimFGD,M_LI_EF1.CL,,,,EF-1 BLWR EXHAUST RUN,>,0,,,,,,,,,,CLI003_13FALSE,
D,ExampleSCP2,3LI_EXH_BLWR:LIMO9001A2RN.COUT,CLI013_13,,DynsimFGD,M_LI_EF2.CL,,,,EF-2 BLWR EXHAUST RUN,>,0,,,,,,,,,,CLI013_13FALSE,
D,ExampleSCP2,3LI_EXH_BLWR:LIMO9001B1RN.COUT,CLI003_14,,DynsimFGD,M_LI_SF1.CL,,,,SF-1 BLWR EXHAUST RUN,>,0,,,,,,,,,,CLI003_14FALSE,
D,ExampleSCP2,3LI_EXH_BLWR:LIMO9001B2RN.COUT,CLI013_14,,DynsimFGD,M_LI_SF2.CL,,,,SF-2 BLWR EXHAUST RUN,>,0,,,,,,,,,,CLI013_14FALSE,
D,ExampleSCP2,1LI_BLWR_A:LIMO9057ARN.COUT,1LI002_10,,DynsimFGD,M_LIBW9057A.CL,,,,INJ BLWR A VFD RUN COMMAND,>,0,,,,,,,,,,LIMO9057ARN1LI002_10FALSE,
D,ExampleSCP2,1LI_BLWR_B:LIMO9057BRN.COUT,1LI012_10,,DynsimFGD,M_LIBW9057B.CL,,,,INJ BLWR B VFD RUN COMMAND,>,0,,,,,,,,,,LIMO9057BRN1LI012_10FALSE,
D,ExampleSCP2,3LI_UN_BLWRA:LIDU9020ARN.COUT,CLI003_09,,DynsimFGD,M_LIDU9020A.CL,,,,R/T UNL PD BLWR   PKG A DEH RUN,>,0,,,,,,,,,,LIDU9020ARNCLI003_09FALSE,
D,ExampleSCP2,3LI_UN_BLWRB:LIDU9020BRN.COUT,CLI013_09,,DynsimFGD,M_LIDU9020B.CL,,,,R/T UNL PD BLWR   PKG B DEH RUN,>,0,,,,,,,,,,LIDU9020BRNCLI013_09FALSE,
D,ExampleSCP2,3LI_UN_BLWRC:LIDU9020CRN.COUT,CLI023_09,,DynsimFGD,M_LIDU9020C.CL,,,,R/T UNL PD BLWR   PKG C DEH RUN,>,0,,,,,,,,,,LIDU9020CRNCLI023_09FALSE,
D,ExampleSCP2,1LI_BLWR_A:LIUA9055A1.COUT,1LI002_09,,DynsimFGD,M_LIDU9055A.CL,,,,INJ BLWR A DEHUM  REM START,>,0,,,,,,,,,,LIUA9055A11LI002_09FALSE,
D,ExampleSCP2,1LI_BLWR_B:LIUA9055B1.COUT,1LI012_09,,DynsimFGD,M_LIDU9055B.CL,,,,INJ BLWR B DEHUM  REM START,>,0,,,,,,,,,,LIUA9055B11LI012_09FALSE,
D,ExampleSCP2,3BM_A:LOMO5506AARN.COUT,CBM302_12,,DynsimFGD,M_MILLA_RED.CL,,,,BM A GEAR RDCR HX PUMP RUN CMD,>,0,,,,,,,,,,#N/A#N/A,
D,ExampleSCP2,3BM_A:LOMO5506ABRN.COUT,CBM314_09,,DynsimFGD,M_MILLA_RED_CLG.CL,,,,BM A GEAR RDCR HX   CLG FAN RUN,>,0,,,,,,,,,,REMOVE#N/A#N/A,
D,ExampleSCP2,3BM_B:LOMO5516AARN.COUT,CBM322_12,,DynsimFGD,M_MILLB_RED.CL,,,,BM B GEAR RDCR HX PUMP RUN CMD,>,0,,,,,,,,,,#N/A#N/A,
D,ExampleSCP2,3BM_B:LOMO5516ABRN.COUT,CBM334_09,,DynsimFGD,M_MILLB_RED_CLG.CL,,,,BM B GEAR RDCR HX   CLG FAN RUN,>,0,,,,,,,,,,REMOVE#N/A#N/A,
D,ExampleSCP2,1LI_HPPR_A:LIMO9050ARN.COUT,1LI003_10,,DynsimFGD,M_RVBT1A.CL,,,,WGH HPPR A 12  ROT AIRLOCK RUN,>,0,,,,,,,,,,LIMO9050ARN1LI003_10FALSE,
D,ExampleSCP2,1LI_HPPR_B:LIMO9050BRN.COUT,1LI013_10,,DynsimFGD,M_RVBT1B.CL,,,,WGH HPPR B 12  ROT AIRLOCK RUN,>,0,,,,,,,,,,LIMO9050BRN1LI013_10FALSE,
D,ExampleSCP2,1LI_HPPR_A:LIMO9045ARN.COUT,1LI003_09,,DynsimFGD,M_RVM1A.CL,,,,WGH HPPR A 8  ROT AIRLK RUN CMD,>,0,,,,,,,,,,LIMO9045ARN1LI003_09FALSE,
D,ExampleSCP2,1LI_HPPR_B:LIMO9045BRN.COUT,1LI013_09,,DynsimFGD,M_RVM1B.CL,,,,WGH HPPR B 8  ROT AIRLK RUN CMD,>,0,,,,,,,,,,LIMO9045BRN1LI013_09FALSE,
D,ExampleSCP1,1SAMC_BLWR_A:BKMO5800ARN.COUT,1SAM55_09,,DynsimFGD,M_SAMCDU5800A.CL,,,,UNIT 1 BLOWER A DEHUMID. RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1SAMC_BLWR_B:BKMO5800BRN.COUT,1SAM57_09,,DynsimFGD,M_SAMCDU5800B.CL,,,,UNIT 1 BLOWER B DEHUMID. RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1SAMC_BLWR_A:BKMO5801ARN.COUT,1SAM55_10,,DynsimFGD,M_SAMCIBW5801A.CL,,,,UNIT 1 BLOWER A RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP1,1SAMC_BLWR_B:BKMO5801BRN.COUT,1SAM57_10,,DynsimFGD,M_SAMCIBW5801B.CL,,,,UNIT 1 BLOWER B RUN COMMAND,>,0.5,,,,,,,MATS,,,,
D,ExampleSCP2,3LHUVENT:LHMO5817RN.COUT,CLH103_15,,DynsimFGD,M_UNLD_VENT_FAN.CL,,,,LH UNLDING BLD VENT FAN RUN COM,>,0.5,,,,,,,,,,CLH103_15FALSE,
D,ExampleSCP1,1SO3_OUT:JY3531.COUT,1SO106_12,,DynsimPEngine,MAIRHTR1.CL,,,,A AIR HTR ELEMENT START  CMND,>,0,,,,,,,,,,ABC#N/A,
D,ExampleSCP1,1SO3_OUT:JY3532.COUT,1SO107_12,,DynsimPEngine,MAIRHTR2.CL,,,,B AIR HTR ELEMENT START  CMND,>,0,,,,,,,,,,ABC#N/A,
D,ExampleSCP1,1SO3_OUT:JY3533.COUT,1SO108_12,,DynsimPEngine,MAIRHTR3.CL,,,,C AIR HTR ELEMENT START  CMND,>,0,,,,,,,,,,ABC#N/A,
D,ExampleSCP2,1BCWP_OUT:B261.COUT,1BCP04_07,,DynsimPEngine,MBCP_A.CL,,,,PUMP A START,>,0,,,,,,,MOVED,,,1BCWP_OUT:B261.COUT,
D,ExampleSCP2,1BCWP_OUT:B262.COUT,1BCP04_08,,DynsimPEngine,MBCP_A.OP,,,,PUMP A STOP,>,0,,,,,,,MOVED,,,1BCWP_OUT:B262.COUT,
D,ExampleSCP2,1BCWP_OUT:B271.COUT,1BCP14_07,,DynsimPEngine,MBCP_B.CL,,,,PUMP B START,>,0,,,,,,,MOVED,,,1BCWP_OUT:B271.COUT,
D,ExampleSCP2,1BCWP_OUT:B272.COUT,1BCP14_08,,DynsimPEngine,MBCP_B.OP,,,,PUMP B STOP,>,0,,,,,,,MOVED,,,1BCWP_OUT:B272.COUT,
D,ExampleSCP1,1NH3VAP:B103.COUT,1FB165_09,,DynsimPEngine,MDILL1A.CL,,,,DIL FAN 1A RUN TO MCC,>,0.5,,,,,,,,120104OLD,J,#N/A,
D,ExampleSCP1,1NH3VAP:B105.COUT,1FB166_09,,DynsimPEngine,MDILL1B.CL,,,,DIL FAN 1B RUN TO MCC,>,0.5,,,,,,,,120104OLD,J,#N/A,
D,ExampleSCP1,1NH3VAP:B107.COUT,1FB167_09,,DynsimPEngine,MDILL1C.CL,,,,DIL FAN 1C RUN    TO MCC,>,0.5,,,,,,,,120104OLD,J,XYZ#N/A,
D,ExampleSCP1,1FD_FANA:FDMO0001AC.COUT,1FAN02_09,,DynsimPEngine,MFDFANA.CL,,,,FD FAN A BRKR CLOSE,>,0.5,,,,,FSSS,,,MOVED,,,
D,ExampleSCP1,1FD_FANA:FDMO0001ATA.COUT,1FAN02_10,,DynsimPEngine,MFDFANA_TRIPA,,,,FD FAN A BRKR TRIP A,>,0.5,,,,,FSSS,,,MOVED,,,
D,ExampleSCP1,1FD_FANA:FDMO0001ATB.COUT,1FAN01_11,,DynsimPEngine,MFDFANA_TRIPB,,,,FD FAN A BRKR TRIP B,>,0.5,,,,,FSSS,,,MOVED,,,
D,ExampleSCP1,1IDFS:B43.COUT,1I0642_10,,DynsimPEngine,MFDFANA_TRIPD,,,,RH DUCT PROT TRIP A FDF,>,0.5,,,,,,,,120104OLD,,#N/A,
D,ExampleSCP1,1FD_FANB:FDMO0001BC.COUT,1FAN12_09,,DynsimPEngine,MFDFANB.CL,,,,FD FAN B BRKR CLOSE,>,0.5,,,,,FSSS,,,MOVED,,,
D,ExampleSCP1,1FD_FANB:FDMO0001BTA.COUT,1FAN12_10,,DynsimPEngine,MFDFANB_TRIPA,,,,FD FAN B BRKR TRIP A,>,0.5,,,,,FSSS,,,MOVED,,,
D,ExampleSCP1,1FD_FANB:FDMO0001BTB.COUT,1FAN11_11,,DynsimPEngine,MFDFANB_TRIPB,,,,FD FAN B BRKR TRIP B,>,0.5,,,,,FSSS,,,MOVED,,,
D,ExampleSCP1,1IDFS:B36.COUT,1I0641_11,,DynsimPEngine,MFDFANB_TRIPD,,,,LH DUCT PROT TRIP B FDF,>,0.5,,,,,,,,120104OLD,,#N/A,
D,ExampleSCP2,1AMILL:CFZCC0101.COUT,1FSS24_09,,DynsimPEngine,MFEEDER1A.CL,,,,FEEDER START      COMMAND,>,0.5,,,,,FSSS,,,,,,
D,ExampleSCP2,1BMILL:CFZCC0201.COUT,1FSS44_09,,DynsimPEngine,MFEEDER1B.CL,,,,FEEDER START      COMMAND,>,0.5,,,,,FSSS,,,,,,
D,ExampleSCP2,1CMILL:CFZCC0301.COUT,1FSS64_09,,DynsimPEngine,MFEEDER1C.CL,,,,FEEDER START      COMMAND,>,0.5,,,,,FSSS,,,,,,
D,ExampleSCP2,1DMILL:CFZCC0401.COUT,1FSS84_09,,DynsimPEngine,MFEEDER1D.CL,,,,FEEDER START      COMMAND,>,0.5,,,,,FSSS,,,,,,
D,ExampleSCP2,1EMILL:CFZCC0501.COUT,1FSSA4_09,,DynsimPEngine,MFEEDER1E.CL,,,,FEEDER START      COMMAND,>,0.5,,,,,FSSS,,,,,,
D,ExampleSCP2,1FMILL:CFZCC0601.COUT,1FSSC4_09,,DynsimPEngine,MFEEDER1F.CL,,,,FEEDER START      COMMAND,>,0.5,,,,,FSSS,,,,,,
D,ExampleSCP2,1GMILL:CFZCC0701.COUT,1FSSE4_09,,DynsimPEngine,MFEEDER1G.CL,,,,FEEDER START      COMMAND,>,0.5,,,,,FSSS,,,,,,
D,ExampleSCP2,1SUBMTRS:EMMPM351C.COUT,SUB314_09,,DynsimPEngine,MFO.CL,,,,SUB 1 LIGHTER OIL PUMP RUN CMD,>,0.5,,,,,,,SUB,,,,
D,ExampleSCP2,2SUBMTRS:EMMPM361C.COUT,SUB414_09,,DynsimPEngine,MFO3.CL,,,,SUB 2 LIGHTER OIL PUMP RUN CMD,>,0.5,,,,,,,SUB,,,,
D,ExampleSCP2,1FUEL_SFTY:BMYS0040B.COUT,1FSS04_12,,DynsimPEngine,MFT2CWP,,,,MFT TO CIRC PUMP CKT,>,0.5,,,,,FSSS,,,MOVED,,,
D,ExampleSCP2,1FUEL_SFTY:BM_MFT_FANS.COUT,1FSS01_12,,DynsimPEngine,MFT2FANS,,,,MASTER FUEL TRIP TO FANS,>,0.5,,,,,FSSS,DN_FSS (1FUEL_SFTY:BM.COUT),,MOVED,,,
D,ExampleSCP2,1SUBMTRS:EMJPM13CC.COUT,SUB314_12,,DynsimPEngine,MFWA.CL,,,,SUB 1 BFP RUN CMD,>,0.5,,,,,,,SUB,,,,
D,ExampleSCP2,2SUBMTRS:EMJPM20CC.COUT,SUB414_12,,DynsimPEngine,MFWA2.CL,,,,SUB 2 BFP RUN CMD,>,0.5,,,,,,,SUB,,,,
D,ExampleSCP1,1HPU:B72.COUT,1FB148_15,,DynsimPEngine,MHPU_CH.CL,,,,HPU ACCUM CHARGING PUMP RUN,>,0,,,,,,,,120104OLD,,#N/A,
D,ExampleSCP1,1HPU:B73.COUT,1FB147_15,,DynsimPEngine,MHPU_CIRC.CL,,,,HPU CIRC PUMP RUN,>,0,,,,,,,,120104OLD,,#N/A,
D,ExampleSCP1,1HPU:B74.COUT,1FB148_13,,DynsimPEngine,MHPU_FAN.CL,,,,HPU COOLING FAN RUN,>,0,,,,,,,,120104OLD,,#N/A,
